"ID";"method";"file";"N";"M";"SD";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj";"skew_obj";"kur_obj";"cor_obj"
"B8C2M7O0";"kplus-correlation";"N108_M2_SD2_r0_B8C2M7O0";108;2;"0";6325.70037138145;855.887174238857;0.00108096948716268;0.00190352105320546;0.523801609540148;0.39881540784329;0.000635614837350397
"B8C2M7O0";"kplus-skew-kurtosis";"N108_M2_SD2_r0_B8C2M7O0";108;2;"0";6325.69436750989;855.887105893434;0.00126692955046848;0.00358415440235982;0.0204426192869845;0.0698966901620028;0.151722749873168
"B8C2M7O0";"random";"N108_M2_SD2_r0_B8C2M7O0";108;2;"0";6287.42713978963;852.339845517858;0.250222478415718;0.204320784059819;0.18690193432333;0.683882706049504;0.0574963925434801
"B8J5Z9N3";"diversity";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1641.74655737007;768.853524443497;0.00829775264086883;0.0209428243112821;0.159910439093502;0.413912881917962;0.0428711207498353
"B8J5Z9N3";"k-means";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1631.09605391403;768.871679664625;0.00266302100263281;0.0993111270866501;0.275828055804876;0.600354773956044;0.124200720359798
"B8J5Z9N3";"kplus";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1642.15897947349;768.871309035358;0.00320694244325862;0.00293923320038747;0.341431467916327;0.874808286454602;0.136043810214453
"B8J5Z9N3";"kplus-correlation";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1642.14796514975;768.849265017957;0.00937212807017337;0.00414074455042091;0.176190138659166;0.769558862464337;0.00499086722861721
"B8J5Z9N3";"kplus-skew-kurtosis";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1642.13962254019;768.865010932481;0.00580745126589467;0.00524433294434097;0.0547584936372065;0.211883377756817;0.0921226038308029
"B8J5Z9N3";"random";"N156_M5_SD1_r0_B8J5Z9N3";156;5;"0";1638.58110183773;766.076938060975;0.116152120507054;0.0516079865072367;0.290026816220322;0.34608478318204;0.116408763877493
"B9L6F5T8";"diversity";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1257.36322285196;612.373104048264;0.00581738972274914;0.0199307923981674;0.151520319020486;0.379030563764955;0.0440979774726266
"B9L6F5T8";"k-means";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1247.23893065045;612.379966386549;0.00207003918055326;0.114192996593309;0.334790692606219;0.472221766775912;0.0909691683341171
"B9L6F5T8";"kplus";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1257.71983990066;612.378960289134;0.00302882006893362;0.00138148643427008;0.292289036980823;0.964276339699804;0.164398994592532
"B9L6F5T8";"kplus-correlation";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1257.71970440501;612.379953684389;0.00212686013214089;0.00121093882500092;0.291596137655763;0.679170288499187;0.00612916143345829
"B9L6F5T8";"kplus-skew-kurtosis";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1257.70137579557;612.377389113762;0.00445202491478701;0.0045959524814706;0.0525408234461542;0.205389621875346;0.050093904446445
"B9L6F5T8";"random";"N156_M4_SD1_r0.1_B9L6F5T8";156;4;"0.1";1252.02239467273;609.167339133593;0.124801595492971;0.0864504952805179;0.199181457302606;1.09733610599439;0.078167085754938
"B9L6U0X2";"diversity";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3318.69804292836;330.67048658871;0.237622525587573;0.464930060100281;0.601014115586352;0.984034474891336;0.287509054199725
"B9L6U0X2";"k-means";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3227.07691395353;332.172588210112;0.0271270109154286;0.738047405111679;0.660936887352398;0.387847066065516;0.428974133234948
"B9L6U0X2";"kplus";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3443.46348907692;331.85611866855;0.12904122263172;0.106237018145121;0.932794154466455;1.25012320394927;0.249357403473317
"B9L6U0X2";"kplus-correlation";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3422.84662894783;331.351695201895;0.2032013586506;0.181316743024593;0.72969749377088;0.877360266665713;0.081951266138525
"B9L6U0X2";"kplus-skew-kurtosis";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3428.84683361721;332.017326181501;0.0888956549029662;0.191722530934851;0.84720188805189;1.11929674567559;0.279134628505327
"B9L6U0X2";"random";"N24_M3_SD2_r0_B9L6U0X2";24;3;"0";3394.01620031696;328.556723918857;0.409170380804729;0.414828683916741;0.810622503722534;1.01425606058178;0.0958083527289085
"B9X7K2T4";"diversity";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26660.772564285;3267.43784332698;0.0106786587434143;0.0208596424069811;0.0924580027060561;0.192477946882353;0.0297259400727624
"B9X7K2T4";"k-means";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26574.2777718389;3267.47502594788;0.000567270191931371;0.149152592218935;0.111759948316581;0.45638799218937;0.0796376367601828
"B9X7K2T4";"kplus";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26662.6985821758;3267.47434434115;0.00198812588062747;0.000688695484535688;0.143826646306495;0.622567427075835;0.0825848627569725
"B9X7K2T4";"kplus-correlation";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26662.6921982216;3267.47393313175;0.00238529921911461;0.00125682985098704;0.112248081182159;0.594849229987867;0.000845706549714646
"B9X7K2T4";"kplus-skew-kurtosis";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26662.6945494346;3267.47470477559;0.0013771804426576;0.000933778934355238;0.0114846879478595;0.064755566649864;0.046259080642657
"B9X7K2T4";"random";"N264_M3_SD2_r0.3_B9X7K2T4";264;3;"0.3";26610.9775244716;3263.80085831488;0.132583608672719;0.105412788840369;0.10977088750955;0.554137908604147;0.0373031563496088
"B9Y7I0O1";"diversity";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1428.41555232705;738.896379868419;0.00303631859556273;0.0309044090166119;0.217570490718133;0.423726699516747;0.0362578227688939
"B9Y7I0O1";"k-means";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1418.64934677862;738.895796865862;0.00328943362779985;0.0864147260833946;0.528547479309927;0.405407873548952;0.125018602973306
"B9Y7I0O1";"kplus";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1429.52183515355;738.892654235073;0.00345378468171137;0.00370114091090858;0.399744944600619;0.279079127350079;0.0996911673468271
"B9Y7I0O1";"kplus-correlation";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1429.52541750798;738.883203444469;0.00896008695764272;0.00292251061527755;0.210876016382896;0.375040285947457;0.00846550062467216
"B9Y7I0O1";"kplus-skew-kurtosis";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1429.44147151383;738.881832353602;0.00811674922030112;0.00974145520209049;0.0813625367815431;0.160678232054064;0.0774538854895241
"B9Y7I0O1";"random";"N144_M5_SD1_r0.4_B9Y7I0O1";144;5;"0.4";1408.70421953904;736.594775681409;0.105539396856669;0.135990670148317;0.189562797825768;0.49749324851002;0.12301016716531
"C0G1Q2J6";"diversity";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14785.1380753568;2052.87364252424;0.00167474113599634;0.0101281689562502;0.0183613736147214;0.12388032443275;0.0181818734291208
"C0G1Q2J6";"k-means";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14707.7050711381;2052.87398520525;0.000297320261777007;0.155239022503692;0.17162596291843;0.445564618661173;0.0656102875615166
"C0G1Q2J6";"kplus";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14785.3623843714;2052.87397310709;0.000312669589763039;9.05468638251472e-05;0.180659256363074;0.533209502398726;0.0227828606682757
"C0G1Q2J6";"kplus-correlation";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14785.3621929193;2052.87399595364;9.28387722783641e-05;0.000310245356179628;0.231602381789766;0.264713031833942;0.000314413092136201
"C0G1Q2J6";"kplus-skew-kurtosis";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14785.3608327494;2052.87396326247;0.000434858009369384;0.000628560074647733;0.00348435946270513;0.0198362291379899;0.0226885211677268
"C0G1Q2J6";"random";"N252_M2_SD2_r0.5_C0G1Q2J6";252;2;"0.5";14771.3459602011;2049.36238342376;0.146930941238529;0.0815184209258502;0.220519244660122;0.0798649380964944;0.0292556942635929
"C0I1A5N7";"diversity";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";118.59338537958;101.78610186011;0.0125725691951632;0.0562566878301978;0.115770635904569;0.20829412002295;0.0599341548246215
"C0I1A5N7";"k-means";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";118.529671389399;101.792612382034;0.000734452026701055;0.0691290638229773;0.137505097734193;0.546768150227176;0.129109816881412
"C0I1A5N7";"kplus";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";119.184117163022;101.792587159634;0.00110217338076771;0.00177484913285125;0.25832054514882;0.15257838276749;0.540686136683943
"C0I1A5N7";"kplus-correlation";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";119.183242520782;101.792432176705;0.00208392893958339;0.00355224793743264;0.502847360200374;0.351943032093637;0.00407765471635874
"C0I1A5N7";"kplus-skew-kurtosis";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";119.179394649482;101.788730523948;0.00867206181886989;0.00714860422698593;0.105033641319097;0.104139711828112;0.298604149910724
"C0I1A5N7";"random";"N60_M2_SD1_r0.2_C0I1A5N7";60;2;"0.2";117.165183291089;99.840026087158;0.234446054876777;0.137184194452911;0.1407121255476;0.0647484402839;0.193571115132497
"C0L3T8R1";"diversity";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16681.5653279811;1943.75169596583;0.0115353793920083;0.0697168294349147;0.120254350077137;0.398063310157534;0.03281754830074
"C0L3T8R1";"k-means";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16512.4087988253;1943.77091439542;0.00170452865800744;0.303079724631566;0.515061205674588;0.478119044754432;0.0519058026603973
"C0L3T8R1";"kplus";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16693.0859668271;1943.7697349201;0.00377447381032607;0.00124991142662401;0.37451215285184;0.504399546303544;0.120052336486664
"C0L3T8R1";"kplus-correlation";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16693.0889734333;1943.7699811642;0.00312647987103736;0.000745622725034423;0.311793267848149;0.511995080390725;0.00160062720427149
"C0L3T8R1";"kplus-skew-kurtosis";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16693.0701867855;1943.76766537321;0.00541874479057478;0.0022656511933925;0.0172478703308065;0.109590210208083;0.0849992025836972
"C0L3T8R1";"random";"N144_M3_SD2_r0.4_C0L3T8R1";144;3;"0.4";16588.3402809436;1930.80452951719;0.342749548349605;0.173141135342106;0.258803676449884;0.920609022748953;0.152150160759094
"C0R8M4E9";"diversity";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1367.88961981642;591.21157901832;0.011321172795505;0.0356592398771263;0.286952922552262;0.581882576981809;0.0486019158450181
"C0R8M4E9";"k-means";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1329.30244539818;591.239999289551;0.00192753155672883;0.243427864846015;0.137184809043098;0.69460317347656;0.237385869439691
"C0R8M4E9";"kplus";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1368.72964393413;591.238213762108;0.00357387304276846;0.00159971757058563;0.221716661314476;0.763706884239417;0.107666255899939
"C0R8M4E9";"kplus-correlation";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1368.73098986397;591.240482669866;0.000633721319961841;0.000962963553313323;0.386028179866441;0.578551302473333;0.00750141140128798
"C0R8M4E9";"kplus-skew-kurtosis";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1368.72501343682;591.230560811153;0.00802634035826471;0.00303874381075814;0.0983389050402334;0.41322997484548;0.0936511050903118
"C0R8M4E9";"random";"N144_M4_SD1_r0.4_C0R8M4E9";144;4;"0.4";1362.88176306512;590.821680883205;0.0431665752531602;0.0806889353361033;0.404743398168213;0.80717645541742;0.167288020804825
"C0U3B7O1";"diversity";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";119378.714070431;6105.72978222182;0.0230569266301719;0.0873806396064293;0.327404148966816;0.839450277169682;0.0415841178367167
"C0U3B7O1";"k-means";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";118581.190962795;6105.8464143579;0.000999304142257254;0.318691896919268;0.371254886990185;1.14911629173969;0.0518106710641143
"C0U3B7O1";"kplus";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";119443.806503646;6105.84631376598;0.000962740426344847;0.00165369886801781;0.482563481771791;1.00839793469475;0.0668009766534722
"C0U3B7O1";"kplus-correlation";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";119443.8273553;6105.84517429792;0.00251666349496867;0.00101956334204134;0.348728882455504;1.17901310716656;0.000589076073273784
"C0U3B7O1";"kplus-skew-kurtosis";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";119443.526623799;6105.8298546824;0.00793720512490418;0.00578099929006518;0.0526885387699599;0.610524607241428;0.156004633200403
"C0U3B7O1";"random";"N252_M3_SD3_r0.2_C0U3B7O1";252;3;"0.2";118661.711040497;6099.56925644947;0.139489655235858;0.297418487793499;0.174272121736137;0.680422246761771;0.0533512687886866
"C1R0O8W4";"diversity";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";116143.342073888;6576.2778150776;0.0153248837436439;0.0341265731769226;0.123613122294466;0.14122740124827;0.0366571307226195
"C1R0O8W4";"k-means";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";116052.643047246;6576.33781296702;0.000484535985300729;0.090323726390336;0.0182580182009469;0.815517355038968;0.0839180992252586
"C1R0O8W4";"kplus";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";116152.328140386;6576.337583493;0.00117400390387471;0.00193818791875048;0.265936500545355;0.499840369377775;0.08549215249735
"C1R0O8W4";"kplus-correlation";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";116152.328182603;6576.33497260713;0.00296953766816246;0.002039355471492;0.475520714014989;0.946740195306089;0.000992097792709738
"C1R0O8W4";"kplus-skew-kurtosis";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";116152.215558388;6576.33460846952;0.00345447896447956;0.00322595434134702;0.0117736548480112;0.0285926986777033;0.110298236773976
"C1R0O8W4";"random";"N264_M3_SD3_r0.2_C1R0O8W4";264;3;"0.2";115948.69639873;6505.20023474126;0.5755555441;0.169660576726677;0.320396711301649;0.651787741631192;0.137231255776225
"C1T5S9W7";"diversity";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10737.2335758002;1324.38235313509;0.00638949796868817;0.0430541532373317;0.294390261326736;0.69245345519809;0.0543810354583916
"C1T5S9W7";"k-means";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10729.8720252943;1324.38835259332;0.00362430996539502;0.0830207051263363;0.56853086369706;0.933417950138572;0.175379761221248
"C1T5S9W7";"kplus";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10739.928919355;1324.38751867553;0.00397676815182873;0.00537520069636277;0.145150785056932;1.19079538856995;0.212154107638936
"C1T5S9W7";"kplus-correlation";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10739.9257671093;1324.38555264223;0.00667632362361891;0.00551839472139267;0.188757190692567;1.16823774998599;0.00414748385063818
"C1T5S9W7";"kplus-skew-kurtosis";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10739.4876267458;1324.34877686144;0.0213353881728401;0.0156972481309563;0.109286244512044;0.731335804643254;0.145883728317735
"C1T5S9W7";"random";"N108_M3_SD2_r0.1_C1T5S9W7";108;3;"0.1";10698.6849738008;1319.78539964846;0.214926864420933;0.176687503428281;0.456905665201597;0.718043815197796;0.0950465547015572
"C2B0O5Y1";"diversity";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";605.152464594729;220.363402264085;0.0439370995368109;0.114580380696739;0.191380820228945;0.439365531647538;0.199202182617896
"C2B0O5Y1";"k-means";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";589.764515391001;220.378260376142;0.0316897786591017;0.24405865129185;0.551974306888257;0.508726281876186;0.357648239649756
"C2B0O5Y1";"kplus";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";607.979793743534;220.290982491568;0.0599721481227744;0.0229226637639719;0.379035767660788;0.463514601674466;0.430137230833655
"C2B0O5Y1";"kplus-correlation";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";606.88434960529;219.664428146937;0.195768201015656;0.0605212942256922;0.368675107993855;0.252097932166011;0.0686062627792208
"C2B0O5Y1";"kplus-skew-kurtosis";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";607.263849591397;220.268245461889;0.0834630577455938;0.0634357443427063;0.260848271327455;0.341949012856863;0.527839146170771
"C2B0O5Y1";"random";"N24_M3_SD2_r0.5_C2B0O5Y1";24;3;"0.5";605.784506648834;217.171842488528;0.33411659359245;0.0921687746976436;0.201273434287481;0.134366604978772;0.325116903531978
"C2E7S0T3";"diversity";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";22056.9919694692;1630.78607614295;0.0474673597904016;0.0902203062809499;0.148364707289459;0.21345087919045;0.0223973701806539
"C2E7S0T3";"k-means";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";21806.4310060567;1630.90186071386;0.00192094000144904;0.376182210639502;0.240950646864948;0.374162898098489;0.26963599825977
"C2E7S0T3";"kplus";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";22071.1481797337;1630.90193925423;0.00114356761698095;0.00483233467826749;0.341377582401409;0.422727772064412;0.101952871540544
"C2E7S0T3";"kplus-correlation";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";22071.18658901;1630.90103009567;0.00351174807015869;0.000368156607529757;0.211109988545437;0.28372013363254;0.00188520735770459
"C2E7S0T3";"kplus-skew-kurtosis";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";22070.9973974472;1630.90112720042;0.00451492434608213;0.0102764298188998;0.010700707977541;0.117127433542592;0.194862128278578
"C2E7S0T3";"random";"N84_M2_SD3_r0.5_C2E7S0T3";84;2;"0.5";21850.2803126198;1591.24344106941;0.948660889783313;0.376007334811657;0.475486729084034;0.0662581089570229;0.0140058867484313
"C2J8M1S6";"diversity";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";912.265654790064;527.8291143615;0.0102473450888776;0.0259169186941737;0.201735871453657;0.458351671840213;0.06577611716367
"C2J8M1S6";"k-means";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";906.246953437301;527.849368588441;0.00528135996184263;0.0825110059710933;0.253368261546787;0.347308167690461;0.0775719284706358
"C2J8M1S6";"kplus";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";912.641682853126;527.853278518209;0.00151712569784512;0.00523625104467302;0.23968389343539;0.568574486323979;0.137141571251622
"C2J8M1S6";"kplus-correlation";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";912.637511256548;527.839735651914;0.00862570378768369;0.00559484070154685;0.233580580284727;0.533457882793869;0.00976845664921036
"C2J8M1S6";"kplus-skew-kurtosis";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";912.64147842528;527.842925577371;0.00615294277425485;0.00469281229342635;0.0940386148948283;0.310397013187218;0.150264731537783
"C2J8M1S6";"random";"N120_M5_SD1_r0.3_C2J8M1S6";120;5;"0.3";899.196222077666;524.526720972298;0.135720177703411;0.128973360472841;0.342287560451446;0.395475219575703;0.174483815859329
"C2Q9X4G6";"diversity";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";113702.500631957;5485.25873241193;0.042241274219777;0.0780303533170981;0.327030905239701;0.561841667792349;0.0436384795076068
"C2Q9X4G6";"k-means";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";112069.808202531;5485.67074820846;0.00836396353328729;0.506347433709654;0.461784907989574;0.514742229896876;0.130679209351308
"C2Q9X4G6";"kplus";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";113752.1596503;5485.61417043992;0.0179534985661504;0.00580064767642599;0.275818846222224;1.06112123081845;0.102452034341945
"C2Q9X4G6";"kplus-correlation";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";113747.810365827;5485.56233247923;0.0241124927743439;0.0259073064123992;0.611689717522109;0.683711586283688;0.0143561249241838
"C2Q9X4G6";"kplus-skew-kurtosis";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";113749.534229507;5485.4660335956;0.0244710949193515;0.0198613561959854;0.150885460285423;0.45789002458639;0.0634436169450847
"C2Q9X4G6";"random";"N120_M5_SD3_r0.4_C2Q9X4G6";120;5;"0.4";112787.462052158;5448.98111476714;0.480913162986994;0.35842981103142;0.587345528552564;0.547042788826839;0.101426893727232
"C2U8N6R9";"diversity";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16561.2080274739;2327.32164278187;0.0195633884326513;0.0692875537232431;0.201644078863133;0.413678862619796;0.0543403507366667
"C2U8N6R9";"k-means";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16482.1818166272;2327.40362775747;0.00757110458345307;0.191296411596479;0.263008611306616;0.629069825140468;0.117421413313643
"C2U8N6R9";"kplus";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16573.9177560844;2327.39427094132;0.00816145832036992;0.00549350236507045;0.308652156554806;0.458521469636502;0.153417388495331
"C2U8N6R9";"kplus-correlation";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16572.5373624811;2327.40107650142;0.00865429730760623;0.0205046570336942;0.464511363803576;0.39043997823207;0.0111555362646597
"C2U8N6R9";"kplus-skew-kurtosis";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16573.7016522041;2327.36217057628;0.0146718431738548;0.00728892662863245;0.051891088946002;0.125905687892725;0.118778450976743
"C2U8N6R9";"random";"N132_M5_SD2_r0_C2U8N6R9";132;5;"0";16520.568758176;2264.92790331221;0.529279036058614;0.134443045928194;0.362838066924119;0.6092619652026;0.112356643381467
"C3A5V0R6";"diversity";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11378.1481939942;1452.80577678712;0.034506629288397;0.0791288306253625;0.362723520091384;0.482879938144241;0.0607313578469281
"C3A5V0R6";"k-means";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11343.9275935678;1452.9597496601;0.0066632507687392;0.177155796149738;0.613387706228067;0.530770809247161;0.145926642435588
"C3A5V0R6";"kplus";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11391.7456916972;1452.93604641598;0.0156046153396119;0.00882998091650194;0.425671686027247;0.649441735097874;0.118932955359114
"C3A5V0R6";"kplus-correlation";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11391.1584996341;1452.92498997912;0.0178241638652886;0.0198750076743311;0.581005838317204;1.14879300280061;0.011444094812816
"C3A5V0R6";"kplus-skew-kurtosis";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11391.2938604154;1452.93013556597;0.0152458407334971;0.0184734168142218;0.112407318840681;0.434839781588171;0.171284478316817
"C3A5V0R6";"random";"N96_M4_SD2_r0.4_C3A5V0R6";96;4;"0.4";11357.6100676637;1438.51365889101;0.287324320317102;0.127535970110791;0.539978099562225;0.725560178543186;0.128213580562861
"C3H4T7G9";"diversity";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51606.4623353298;2488.32058135157;0.0606942467698016;0.217022625668437;0.547745913793661;0.63598025334932;0.0606280997298214
"C3H4T7G9";"k-means";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51375.993410521;2488.6688590639;0.0192453516004981;0.293403941565528;0.464375431729495;0.754400258002224;0.139401705165014
"C3H4T7G9";"kplus";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51742.414160462;2488.63733277311;0.0272932357813004;0.0222458167899702;0.820933042250387;1.16594246272286;0.171588297884513
"C3H4T7G9";"kplus-correlation";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51736.8339227044;2488.39870162873;0.0603848776443372;0.0500546966778943;0.855491915537298;1.45028077309802;0.0198111241292272
"C3H4T7G9";"kplus-skew-kurtosis";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51738.6793314229;2488.33895760974;0.0627981512166869;0.0377056245363973;0.324130299710938;0.866277957998155;0.159198378797274
"C3H4T7G9";"random";"N72_M4_SD3_r0.1_C3H4T7G9";72;4;"0.1";51546.4348423639;2460.07881720778;0.591322514056996;0.259789306729627;0.543969053209329;0.80193068673114;0.128754653417741
"C3L4J9T7";"diversity";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27944.6691231729;2307.40954516122;0.0248719939252142;0.0625181872560654;0.150511688573315;0.312068130501829;0.0434730439629962
"C3L4J9T7";"k-means";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27557.6100972437;2307.4683586961;0.000127967344126417;0.393643746638845;0.337585391627422;0.277879915376776;0.112462921084045
"C3L4J9T7";"kplus";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27956.0768186788;2307.4683016655;0.000830693929674955;0.000563692109485148;0.0793422780196611;0.837478012532777;0.0916896613580238
"C3L4J9T7";"kplus-correlation";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27956.076072789;2307.46830844502;0.00073134806988424;0.000873996360491791;0.544639431612407;0.249583566923531;0.000575795581098076
"C3L4J9T7";"kplus-skew-kurtosis";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27956.0734450018;2307.46784403866;0.00211125036123183;0.00134967352677506;0.0112055045833955;0.0231195150576209;0.0642185572949155
"C3L4J9T7";"random";"N168_M2_SD3_r0.2_C3L4J9T7";168;2;"0.2";27945.5048669823;2282.63204128759;0.473037193681218;0.068474895992535;0.133274713351338;0.548053675796772;0.132447204863225
"C3L6N4F8";"diversity";"N48_M2_SD2_r0.3_C3L6N4F8";48;2;"0.3";2936.86163502079;365.388499783875;0.0667913882352541;0.0219705819438534;0.131775094503699;0.388315139069644;0.0301447003450202
"C3L6N4F8";"k-means";"N48_M2_SD2_r0.3_C3L6N4F8";48;2;"0.3";2920.10657329583;365.538991780197;0.00512915078753499;0.215130898415312;0.251477806022209;0.20225936315881;0.514768706726642
"C3L6N4F8";"kplus";"N48_M2_SD2_r0.3_C3L6N4F8";48;2;"0.3";2937.03993629815;365.539431993696;0.00283802318429892;0.00511569314227578;0.668987480920809;0.157075722125448;0.481564900666923
"C3L6N4F8";"kplus-correlation";"N48_M2_SD2_r0.3_C3L6N4F8";48;2;"0.3";2937.03995112134;365.536404332367;0.0113919187669774;0.00492052624013584;0.114397614172195;0.574038952429902;0.000378000976257536
"C3L6N4F8";"kplus-skew-kurtosis";"N48_M2_SD2_r0.3_C3L6N4F8";48;2;"0.3";2937.02365772739;365.537925599569;0.00718420703892376;0.00663301194699772;0.104783905029791;0.29605371567029;0.059605695474471
